reaction_id,reaction_name,reaction_equation,flux,lower_bound,upper_bound,reversible
EX_ca2_e,EX_ca2_e,ca2_e <-- ,-0.0020654078752453805,-1000.0,0.0,False
EX_cd2_e,EX_cd2_e,cd2_e --> ,0.0,0.0,0.0,False
EX_cgly_e,EX_cgly_e,cgly_e --> ,0.0,0.0,0.0,False
EX_chol_e,EX_chol_e,chol_e --> ,0.0,0.0,0.0,False
EX_cit_e,EX_cit_e,cit_e --> ,0.0,0.0,0.0,False
EX_cl_e,EX_cl_e,cl_e <=> ,-0.0020654078752453797,-1000.0,1000.0,True
EX_cm_e,EX_cm_e,cm_e --> ,0.0,0.0,0.0,False
EX_co2_e,EX_co2_e,co2_e <=> ,21.0788025410311,-1000.0,1000.0,True
EX_co_e,EX_co_e,co_e --> ,0.0,0.0,0.0,False
EX_cobalt2_e,EX_cobalt2_e,cobalt2_e <=> ,-3.9681227190112956e-05,-1000.0,1000.0,True
EX_cu2_e,EX_cu2_e,cu2_e <=> ,-0.00028133990077790075,-1000.0,1000.0,True
EX_cys__L_e,EX_cys__L_e,cys__L_e --> ,0.0,0.0,0.0,False
EX_cytd_e,EX_cytd_e,cytd_e --> ,0.0,0.0,0.0,False
EX_dad_2_e,EX_dad_2_e,dad_2_e --> ,0.0,0.0,0.0,False
EX_dca_e,EX_dca_e,dca_e --> ,0.0,0.0,0.0,False
EX_dcyt_e,EX_dcyt_e,dcyt_e --> ,0.0,0.0,0.0,False
EX_ddca_e,EX_ddca_e,ddca_e --> ,0.0,0.0,0.0,False
EX_dextrin_e,EX_dextrin_e,dextrin_e --> ,0.0,0.0,0.0,False
EX_doxrbcn_e,EX_doxrbcn_e,doxrbcn_e --> ,0.0,0.0,0.0,False
EX_duri_e,EX_duri_e,duri_e --> ,0.0,0.0,0.0,False
EX_enter_e,EX_enter_e,enter_e --> ,0.0,0.0,0.0,False
EX_etoh_e,EX_etoh_e,etoh_e --> ,0.0,0.0,0.0,False
EX_fald_e,EX_fald_e,fald_e --> ,0.0,0.0,0.0,False
EX_fe2_e,EX_fe2_e,fe2_e <=> ,-0.0057629046248201055,-1000.0,1000.0,True
EX_fe3_e,EX_fe3_e,fe3_e <=> ,6.877152741437589e-18,-1000.0,1000.0,True
EX_fe3dcit_e,EX_fe3dcit_e,fe3dcit_e --> ,0.0,0.0,0.0,False
EX_fe3pyovd_kt_e,EX_fe3pyovd_kt_e,fe3pyovd_kt_e --> ,0.0,0.0,0.0,False
EX_feenter_e,EX_feenter_e,feenter_e --> ,0.0,0.0,0.0,False
EX_for_e,EX_for_e,for_e --> ,0.0,0.0,0.0,False
EX_fru_e,EX_fru_e,fru_e --> ,0.0,0.0,0.0,False
EX_fum_e,EX_fum_e,fum_e --> ,0.0,0.0,0.0,False
EX_fusa_e,EX_fusa_e,fusa_e --> ,0.0,0.0,0.0,False
EX_g1p_e,EX_g1p_e,g1p_e --> ,0.0,0.0,0.0,False
EX_g3pc_e,EX_g3pc_e,g3pc_e --> ,0.0,0.0,0.0,False
EX_gal1p_e,EX_gal1p_e,gal1p_e --> ,0.0,0.0,0.0,False
EX_gal_e,EX_gal_e,gal_e --> ,0.0,0.0,0.0,False
EX_galt_e,EX_galt_e,galt_e --> ,0.0,0.0,0.0,False
EX_galur_e,EX_galur_e,galur_e --> ,0.0,0.0,0.0,False
EX_gam_e,EX_gam_e,gam_e --> ,0.0,0.0,0.0,False
EX_glc__D_e,EX_glc__D_e,glc__D_e --> ,0.0,0.0,0.0,False
EX_glcr_e,EX_glcr_e,glcr_e --> ,0.0,0.0,0.0,False
EX_glcur_e,EX_glcur_e,glcur_e --> ,0.0,0.0,0.0,False
EX_gln__L_e,EX_gln__L_e,gln__L_e --> ,0.0,0.0,0.0,False
EX_glu__L_e,EX_glu__L_e,glu__L_e --> ,0.0,0.0,0.0,False
EX_glucan4_e,EX_glucan4_e,glucan4_e --> ,0.0,0.0,0.0,False
EX_glucan6_e,EX_glucan6_e,glucan6_e --> ,0.0,0.0,0.0,False
EX_gly_asn__L_e,EX_gly_asn__L_e,gly_asn__L_e --> ,0.0,0.0,0.0,False
EX_gly_asp__L_e,EX_gly_asp__L_e,gly_asp__L_e --> ,0.0,0.0,0.0,False
EX_gly_cys_e,EX_gly_cys_e,gly_cys_e --> ,0.0,0.0,0.0,False
EX_gly_e,EX_gly_e,gly_e --> ,0.0,0.0,0.0,False
EX_gly_gln_e,EX_gly_gln_e,gly_gln_e --> ,0.0,0.0,0.0,False
EX_gly_glu__L_e,EX_gly_glu__L_e,gly_glu__L_e --> ,0.0,0.0,0.0,False
EX_gly_leu_e,EX_gly_leu_e,gly_leu_e --> ,0.0,0.0,0.0,False
EX_gly_met_e,EX_gly_met_e,gly_met_e --> ,0.0,0.0,0.0,False
EX_gly_phe_e,EX_gly_phe_e,gly_phe_e --> ,0.0,0.0,0.0,False
EX_gly_pro__L_e,EX_gly_pro__L_e,gly_pro__L_e --> ,0.0,0.0,0.0,False
EX_gly_tyr_e,EX_gly_tyr_e,gly_tyr_e --> ,0.0,0.0,0.0,False
EX_glyb_e,EX_glyb_e,glyb_e --> ,0.0,0.0,0.0,False
EX_glyc2p_e,EX_glyc2p_e,glyc2p_e --> ,0.0,0.0,0.0,False
EX_glyc3p_e,EX_glyc3p_e,glyc3p_e --> ,0.0,0.0,0.0,False
EX_glyc_e,EX_glyc_e,glyc_e --> ,0.0,0.0,0.0,False
EX_glyclt_e,EX_glyclt_e,glyclt_e --> ,0.0,0.0,0.0,False
EX_glyglygln_e,EX_glyglygln_e,glyglygln_e --> ,0.0,0.0,0.0,False
EX_gthrd_e,EX_gthrd_e,gthrd_e --> ,0.0,0.0,0.0,False
EX_gua_e,EX_gua_e,gua_e --> ,0.0,0.0,0.0,False
EX_h2_e,EX_h2_e,h2_e --> ,0.0,0.0,0.0,False
EX_h2o2_e,EX_h2o2_e,h2o2_e --> ,0.0,0.0,0.0,False
EX_h2o_e,EX_h2o_e,h2o_e <=> ,32.27435326982551,-1000.0,1000.0,True
EX_h2s_e,EX_h2s_e,h2s_e --> ,0.0,0.0,0.0,False
EX_h_e,EX_h_e,h_e <=> ,-15.161305142902496,-1000.0,1000.0,True
EX_hco3_e,Bicarbonate exchange,hco3_e <=> ,0.0,-1000.0,1000.0,True
EX_hdca_e,EX_hdca_e,hdca_e --> ,0.0,0.0,0.0,False
EX_hdcea_e,EX_hdcea_e,hdcea_e --> ,0.0,0.0,0.0,False
EX_his__L_e,EX_his__L_e,his__L_e --> ,0.0,0.0,0.0,False
EX_hom__L_e,EX_hom__L_e,hom__L_e --> ,0.0,0.0,0.0,False
EX_hpta_e,EX_hpta_e,hpta_e --> ,0.0,0.0,0.0,False
EX_hxa_e,EX_hxa_e,hxa_e --> ,0.0,0.0,0.0,False
EX_hxan_e,EX_hxan_e,hxan_e --> ,0.0,0.0,0.0,False
EX_icit_e,EX_icit_e,icit_e --> ,0.0,0.0,0.0,False
EX_ile__L_e,EX_ile__L_e,ile__L_e --> ,0.0,0.0,0.0,False
EX_indole_e,EX_indole_e,indole_e --> ,0.0,0.0,0.0,False
EX_isetac_e,EX_isetac_e,isetac_e --> ,0.0,0.0,0.0,False
EX_istfrnA_e,EX_istfrnA_e,istfrnA_e --> ,0.0,0.0,0.0,False
EX_istfrnB_e,EX_istfrnB_e,istfrnB_e --> ,0.0,0.0,0.0,False
EX_k_e,EX_k_e,k_e <=> ,-0.07745497778919704,-1000.0,1000.0,True
EX_lac__D_e,EX_lac__D_e,lac__D_e --> ,0.0,0.0,0.0,False
EX_lac__L_e,EX_lac__L_e,lac__L_e --> ,0.0,0.0,0.0,False
EX_lcts_e,EX_lcts_e,lcts_e --> ,0.0,0.0,0.0,False
EX_leu__D_e,EX_leu__D_e,leu__D_e --> ,0.0,0.0,0.0,False
EX_leu__L_e,EX_leu__L_e,leu__L_e --> ,0.0,0.0,0.0,False
EX_lmn2_e,EX_lmn2_e,lmn2_e --> ,0.0,0.0,0.0,False
EX_lnlc_e,EX_lnlc_e,lnlc_e --> ,0.0,0.0,0.0,False
EX_lys__L_e,EX_lys__L_e,lys__L_e --> ,0.0,0.0,0.0,False
EX_lysglugly_e,EX_lysglugly_e,lysglugly_e --> ,0.0,0.0,0.0,False
EX_m_xyl_e,EX_m_xyl_e,m_xyl_e --> ,0.0,0.0,0.0,False
EX_mal__L_e,EX_mal__L_e,mal__L_e --> ,0.0,0.0,0.0,False
EX_malt_e,EX_malt_e,malt_e --> ,0.0,0.0,0.0,False
EX_malthp_e,EX_malthp_e,malthp_e --> ,0.0,0.0,0.0,False
EX_malthx_e,EX_malthx_e,malthx_e --> ,0.0,0.0,0.0,False
EX_malttr_e,EX_malttr_e,malttr_e --> ,0.0,0.0,0.0,False
EX_man_e,EX_man_e,man_e --> ,0.0,0.0,0.0,False
EX_manttr_e,EX_manttr_e,manttr_e --> ,0.0,0.0,0.0,False
EX_melib_e,EX_melib_e,melib_e --> ,0.0,0.0,0.0,False
EX_meoh_e,EX_meoh_e,meoh_e --> ,0.0,0.0,0.0,False
EX_met_L_ala__L_e,EX_met_L_ala__L_e,met_L_ala__L_e --> ,0.0,0.0,0.0,False
EX_met__D_e,EX_met__D_e,met__D_e --> ,0.0,0.0,0.0,False
EX_met__L_e,EX_met__L_e,met__L_e --> ,0.0,0.0,0.0,False
EX_mg2_e,EX_mg2_e,mg2_e <=> ,-0.0034423464587423,-1000.0,1000.0,True
EX_mn2_e,EX_mn2_e,mn2_e <-- ,-0.00027419727988368063,-1000.0,0.0,False
EX_mobd_e,EX_mobd_e,mobd_e --> ,0.0,0.0,0.0,False
EX_mso3_e,EX_mso3_e,mso3_e --> ,0.0,0.0,0.0,False
EX_na1_e,EX_na1_e,na1_e <=> ,0.0,-1000.0,1000.0,True
EX_nac_e,nac_e exchange,nac_e <=> ,-0.0009039383553898885,-1000.0,1000.0,True
EX_ncam_e,ncam_e exchange,ncam_e <=> ,0.0,-1000.0,1000.0,True
EX_nh4_e,EX_nh4_e,nh4_e <=> ,-4.442062995389509,-1000.0,1000.0,True
EX_ni2_e,EX_ni2_e,ni2_e --> ,0.0,0.0,0.0,False
EX_nmn_e,EX_nmn_e,nmn_e --> ,0.0,0.0,0.0,False
EX_no2_e,EX_no2_e,no2_e --> ,0.0,0.0,0.0,False
EX_no3_e,EX_no3_e,no3_e --> ,0.0,0.0,0.0,False
EX_nona_e,EX_nona_e,nona_e --> ,0.0,0.0,0.0,False
EX_novbcn_e,EX_novbcn_e,novbcn_e --> ,0.0,0.0,0.0,False
EX_o2_e,EX_o2_e,o2_e <=> ,-20.33594318320379,-100.0,1000.0,True
EX_oaa_e,EX_oaa_e,oaa_e --> ,0.0,0.0,0.0,False
EX_ocdca_e,EX_ocdca_e,ocdca_e --> ,0.0,0.0,0.0,False
EX_ocdcea_e,EX_ocdcea_e,ocdcea_e --> ,0.0,0.0,0.0,False
EX_octa_e,EX_octa_e,octa_e --> ,0.0,0.0,0.0,False
EX_orn__D_e,EX_orn__D_e,orn__D_e --> ,0.0,0.0,0.0,False
EX_orn_e,EX_orn_e,orn_e --> ,0.0,0.0,0.0,False
EX_orot_e,EX_orot_e,orot_e --> ,0.0,0.0,0.0,False
EX_oxa_e,EX_oxa_e,oxa_e --> ,0.0,0.0,0.0,False
EX_p_xyl_e,EX_p_xyl_e,p_xyl_e --> ,0.0,0.0,0.0,False
EX_phe__L_e,EX_phe__L_e,phe__L_e --> ,0.0,0.0,0.0,False
EX_phedca_e,EX_phedca_e,phedca_e --> ,0.0,0.0,0.0,False
EX_phehpa_e,EX_phehpa_e,phehpa_e --> ,0.0,0.0,0.0,False
EX_phehxa_e,EX_phehxa_e,phehxa_e --> ,0.0,0.0,0.0,False
EX_pheme_e,EX_pheme_e,pheme_e --> ,0.0,0.0,0.0,False
EX_phenona_e,EX_phenona_e,phenona_e --> ,0.0,0.0,0.0,False
EX_pheocta_e,EX_pheocta_e,pheocta_e --> ,0.0,0.0,0.0,False
EX_phept_e,EX_phept_e,phept_e --> ,0.0,0.0,0.0,False
EX_pi_e,EX_pi_e,pi_e <=> ,-0.3912938036357327,-1000.0,1000.0,True
EX_pnto__R_e,Pantothenate exchange,pnto__R_e <=> ,-0.0002285638686170995,-1000.0,1000.0,True
EX_pro__L_e,EX_pro__L_e,pro__L_e --> ,0.0,0.0,0.0,False
EX_pta_e,EX_pta_e,pta_e --> ,0.0,0.0,0.0,False
EX_ptrc_e,EX_ptrc_e,ptrc_e --> ,0.0,0.0,0.0,False
EX_ptsla_e,EX_ptsla_e,ptsla_e --> ,0.0,0.0,0.0,False
EX_pydxn_e,EX_pydxn_e,pydxn_e --> ,0.0,0.0,0.0,False
EX_pyovd_kt_e,EX_pyovd_kt_e,pyovd_kt_e --> ,0.0,0.0,0.0,False
EX_rib__D_e,EX_rib__D_e,rib__D_e --> ,0.0,0.0,0.0,False
EX_rnam_e,EX_rnam_e,rnam_e --> ,0.0,0.0,0.0,False
EX_s_e,EX_s_e,s_e --> ,0.0,0.0,0.0,False
EX_ser__D_e,EX_ser__D_e,ser__D_e --> ,0.0,0.0,0.0,False
EX_ser__L_e,EX_ser__L_e,ser__L_e --> ,0.0,0.0,0.0,False
EX_serglugly_e,EX_serglugly_e,serglugly_e --> ,0.0,0.0,0.0,False
EX_sheme_e,EX_sheme_e,sheme_e --> ,0.0,0.0,0.0,False
EX_skm_e,EX_skm_e,skm_e --> ,0.0,0.0,0.0,False
EX_so3_e,EX_so3_e,so3_e --> ,0.0,0.0,0.0,False
EX_so4_e,EX_so4_e,so4_e <=> ,-0.09945147245749457,-1000.0,1000.0,True
EX_stfrnA_e,EX_stfrnA_e,stfrnA_e --> ,0.0,0.0,0.0,False
EX_stfrnB_e,EX_stfrnB_e,stfrnB_e --> ,0.0,0.0,0.0,False
EX_succ_e,EX_succ_e,succ_e --> ,0.0,0.0,0.0,False
EX_sucr_e,EX_sucr_e,sucr_e --> ,0.0,0.0,0.0,False
EX_tartr__D_e,EX_tartr__D_e,tartr__D_e --> ,0.0,0.0,0.0,False
EX_thr__L_e,EX_thr__L_e,thr__L_e --> ,0.0,0.0,0.0,False
EX_thym_e,EX_thym_e,thym_e --> ,0.0,0.0,0.0,False
EX_thymd_e,EX_thymd_e,thymd_e --> ,0.0,0.0,0.0,False
EX_tnt_e,EX_tnt_e,tnt_e --> ,0.0,0.0,0.0,False
EX_tol_e,EX_tol_e,tol_e --> ,0.0,0.0,0.0,False
EX_tre_e,EX_tre_e,tre_e --> ,0.0,0.0,0.0,False
EX_trp__L_e,EX_trp__L_e,trp__L_e --> ,0.0,0.0,0.0,False
EX_tsul_e,EX_tsul_e,tsul_e --> ,0.0,0.0,0.0,False
EX_ttdca_e,EX_ttdca_e,ttdca_e --> ,0.0,0.0,0.0,False
EX_ttdcea_e,EX_ttdcea_e,ttdcea_e --> ,0.0,0.0,0.0,False
EX_ttrcyc_e,EX_ttrcyc_e,ttrcyc_e --> ,0.0,0.0,0.0,False
EX_tyr__D_e,EX_tyr__D_e,tyr__D_e --> ,0.0,0.0,0.0,False
EX_tyr__L_e,EX_tyr__L_e,tyr__L_e --> ,0.0,0.0,0.0,False
EX_ura_e,EX_ura_e,ura_e --> ,0.0,0.0,0.0,False
EX_uri_e,EX_uri_e,uri_e --> ,0.0,0.0,0.0,False
EX_vacc_e,EX_vacc_e,vacc_e --> ,0.0,0.0,0.0,False
EX_val__D_e,EX_val__D_e,val__D_e --> ,0.0,0.0,0.0,False
EX_val__L_e,EX_val__L_e,val__L_e --> ,0.0,0.0,0.0,False
EX_zn2_e,EX_zn2_e,zn2_e <-- ,-0.00013531298471828503,-1000.0,0.0,False
F1PP,D-fructose 1-phosphate phosphatase,f1p_c + h2o_c --> fru_c + pi_c,0.0,0.0,1000.0,False
F6PP,D-fructose 6-phosphate phosphatase,f6p_c + h2o_c --> fru_c + pi_c,0.0,0.0,1000.0,False
FACOAE100,Fatty-acid-CoA thioesterase (decanoate),dcacoa_c + h2o_c --> coa_c + dca_c + h_c,0.0,0.0,1000.0,False
FACOAE120,Fatty-acid-CoA thioesterase (dodecanoate),ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c,0.0,0.0,1000.0,False
FACOAE140,Fatty-acid-CoA thioesterase (tetradecanoate),h2o_c + tdcoa_c --> coa_c + h_c + ttdca_c,0.0,0.0,1000.0,False
FACOAE141,Fatty-acid-CoA thioesterase (tetradecenoate),h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c,0.0,0.0,1000.0,False
FACOAE160,Fatty-acid-CoA thioesterase (hexadecanoate),h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,0.0,0.0,1000.0,False
FACOAE161,Fatty-acid-CoA thioesterase (hexadecenoate),h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c,0.0,0.0,1000.0,False
FACOAE180,Fatty-acid-CoA thioesterase (octadecanoate),h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,0.0,0.0,1000.0,False
FACOAE181,Fatty-acid-CoA thioesterase (octadecenoate),h2o_c + odecoa_c --> coa_c + h_c + ocdcea_c,0.0,0.0,1000.0,False
FACOAE1829Z12Z,"Linoleoyl-CoA hydrolase (18:2(9Z,12Z))",h2o_c + lnlccoa_c --> coa_c + h_c + lnlc_c,0.0,0.0,1000.0,False
FACOAE50,Fatty acid CoA thioesterase  pentanoate,h2o_c + ptcoa_c --> coa_c + h_c + pta_c,0.0,0.0,1000.0,False
FACOAE60,Fatty-acid-CoA thioesterase (hexanoate),h2o_c + hxcoa_c --> coa_c + h_c + hxa_c,0.0,0.0,1000.0,False
FACOAE70,Fatty acid CoA thioesterase  heptanoate,h2o_c + hptcoa_c --> coa_c + h_c + hpta_c,0.0,0.0,1000.0,False
FACOAE80,Fatty-acid-CoA thioesterase (octanoate),h2o_c + occoa_c --> coa_c + h_c + octa_c,0.0,0.0,1000.0,False
FACOAE90,Fatty acid CoA thioesterase  nonanoate,h2o_c + nonacoa_c --> coa_c + h_c + nona_c,0.0,0.0,1000.0,False
FACOAL100t2pp,Fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling),atp_c + coa_c + dca_p + h_p --> amp_c + dcacoa_c + h_c + ppi_c,0.0,0.0,1000.0,False
FACOAL120t2pp,Fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling),atp_c + coa_c + ddca_p + h_p --> amp_c + ddcacoa_c + h_c + ppi_c,0.0,0.0,1000.0,False
FACOAL140,Fatty acid  CoA ligase  tetradecanoate,atp_c + coa_c + ttdca_c --> amp_c + ppi_c + tdcoa_c,0.0,0.0,1000.0,False
FACOAL140t2pp,Fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + ttdca_p --> amp_c + h_c + ppi_c + tdcoa_c,0.0,0.0,1000.0,False
FACOAL141,Fatty acid  CoA ligase  tetradecenoate,atp_c + coa_c + ttdcea_c --> amp_c + ppi_c + tdecoa_c,0.0,0.0,1000.0,False
FACOAL141t2pp,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c,0.0,0.0,1000.0,False
FACOAL160,Fatty acid  CoA ligase  hexadecanoate,atp_c + coa_c + hdca_c --> amp_c + pmtcoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL160t2pp,Fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + hdca_p --> amp_c + h_c + pmtcoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL161,Fatty acid  CoA ligase  hexadecenoate,atp_c + coa_c + hdcea_c --> amp_c + hdcoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL161t2pp,Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + hdcea_p --> amp_c + h_c + hdcoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL180,Fatty acid  CoA ligase  octadecanoate,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,0.0,0.0,1000.0,False
FACOAL180t2pp,Fatty-acid-CoA ligase (octadecanoate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + ocdca_p --> amp_c + h_c + ppi_c + stcoa_c,0.0,0.0,1000.0,False
FACOAL181,Fatty acid  CoA ligase  octadecenoate,atp_c + coa_c + ocdcea_c --> amp_c + odecoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL1812,Fatty-acid--CoA ligase,atp_c + coa_c + vacc_c --> amp_c + ppi_c + vacccoa_c,0.0,0.0,1000.0,False
FACOAL181d11tpp,Fatty acid CoA ligase  octadecenoate transport via vectoral Co A coupling,atp_c + coa_c + h_p + vacc_p --> amp_c + h_c + ppi_c + vacccoa_c,0.0,0.0,1000.0,False
FACOAL181d6t2pp,Fatty acid CoA ligase  petroselenic acid transport via vectoral Co A coupling,atp_c + coa_c + h_p + ptsla_p --> amp_c + h_c + ppi_c + ptslacoa_c,0.0,0.0,1000.0,False
FACOAL181t2pp,Fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL1821,Linoleic acid:CoA ligase (AMP-forming),atp_c + coa_c + lnlc_c --> amp_c + lnlccoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL182t2pp,Fatty acid CoA ligase  linoleic acid transport via vectoral Co A coupling,atp_c + coa_c + h_p + lnlc_p --> amp_c + h_c + lnlccoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL50i,Fatty acid  CoA ligase  pentanoate,atp_c + coa_c + pta_c --> amp_c + ppi_c + ptcoa_c,0.0,0.0,1000.0,False
FACOAL50t2pp,Fatty-acid--CoA ligase (pentanoate / valerate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + pta_p --> amp_c + h_c + ppi_c + ptcoa_c,0.0,0.0,1000.0,False
FACOAL60i,Fatty acid  CoA ligase  hexanoate,atp_c + coa_c + hxa_c --> amp_c + hxcoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL60t2pp,Fatty-acid-CoA ligase (hexanoate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + hxa_p --> amp_c + h_c + hxcoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL70t2pp,Fatty acid  CoA ligase  heptanoate transport via vectoral Co A coupling,atp_c + coa_c + h_p + hpta_p --> amp_c + h_c + hptcoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL80,Fatty-acid--CoA ligase (octanoate),atp_c + coa_c + octa_c --> amp_c + occoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL80t2pp,Fatty-acid-CoA ligase (octanoate transport via vectoral Co-A coupling),atp_c + coa_c + h_p + octa_p --> amp_c + h_c + occoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL90i,Fatty acid  CoA ligase  nonanoic acid,atp_c + coa_c + nona_c --> amp_c + nonacoa_c + ppi_c,0.0,0.0,1000.0,False
FACOAL90t2pp,Fatty acid  CoA ligase  nonanoic acid transport via vectoral Co A coupling,atp_c + coa_c + h_p + nona_p --> amp_c + h_c + nonacoa_c + ppi_c,0.0,0.0,1000.0,False
FACOALP100t2pp,Fatty acid  CoA ligase  Phenyl decanoate transport via vectoral Co A coupling,atp_c + coa_c + h_p + phedca_p --> amp_c + h_c + pdcacoa_c + ppi_c,0.0,0.0,1000.0,False
FACOALP50t2pp,Fatty acid  CoA ligase  Phenyl pentanoate transport via vectoral Co A coupling,atp_c + coa_c + h_p + phept_p --> amp_c + h_c + ppi_c + pptcoa_c,0.0,0.0,1000.0,False
FACOALP60t2pp,Fatty acid  CoA ligase  Phenyl hexanoate transport via vectoral Co A coupling,atp_c + coa_c + h_p + phehxa_p --> amp_c + h_c + phxacoa_c + ppi_c,0.0,0.0,1000.0,False
FACOALP70t2pp,Fatty acid  CoA ligase  Phenyl heptanoate transport via vectoral Co A coupling,atp_c + coa_c + h_p + phehpa_p --> amp_c + h_c + phpcoa_c + ppi_c,0.0,0.0,1000.0,False
FACOALP80t2pp,Fatty acid  CoA ligase  Phenyl octanoate transport via vectoral Co A coupling,atp_c + coa_c + h_p + pheocta_p --> amp_c + h_c + poctacoa_c + ppi_c,0.0,0.0,1000.0,False
FACOALP90t2pp,Fatty acid  CoA ligase  Phenyl nonanoate transport via vectoral Co A coupling,atp_c + coa_c + h_p + phenona_p --> amp_c + h_c + pnonacoa_c + ppi_c,0.0,0.0,1000.0,False
FACOALT60t2pp,Fatty acid  CoA ligase  6 acetylthiohexanoate transport via vectoral Co A coupling,6atha_p + atp_c + coa_c + h_p --> 6athcoa_c + amp_c + h_c + ppi_c,0.0,0.0,1000.0,False
FACOAL_70_c,Acyl-CoA synthetase (7:0),atp_c + coa_c + hpta_c --> amp_c + hptcoa_c + ppi_c,0.0,0.0,1000.0,False
FADH2D,FADH2 dehydrogenase (menaquinone 7 as acceptor),fadh2_c + mqn7_c --> fad_c + mql7_c,0.0,0.0,1000.0,False
FALDH2,Formaldehyde dehydrogenase,hmgth_c + nad_c <=> Sfglutth_c + h_c + nadh_c,0.0,-1000.0,1000.0,True
FALDep,Formaldehyde extrusion pump,fald_c + h_p --> fald_e + h_c,0.0,0.0,1000.0,False
FALDtpp,Formaldehyde transport via diffusion (periplasm),fald_p <=> fald_c,0.0,-1000.0,1000.0,True
FALDtpp2,Formaldehyde extrusion  pp,fald_c + h_p --> fald_p + h_c,0.0,0.0,1000.0,False
FALGTHLs,Formaldehyde glutathione ligase (spontaneous),fald_c + gthrd_c <=> hmgth_c,0.0,-1000.0,1000.0,True
FAS120,Fatty acid synthase  n C120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,0.0,0.0,1000.0,False
FASC141ACP,Fatty acid biosynthesis (n-C14:1),ddcaACP_c + 2.0 h_c + malACP_c + nadph_c --> ACP_c + co2_c + h2o_c + nadp_c + tdeACP_c,0.0,0.0,1000.0,False
FBA,Fructose-bisphosphate aldolase,fdp_c <=> dhap_c + g3p_c,-0.3766683614595733,-1000.0,1000.0,True
FBA2,D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase,f1p_c <=> dhap_c + glyald_c,0.0,-1000.0,1000.0,True
FBP,Fructose-bisphosphatase,fdp_c + h2o_c --> f6p_c + pi_c,0.37666836145957333,0.0,1000.0,False
FCLT,Ferrochelatase,fe2_c + ppp9_c --> 2.0 h_c + pheme_c,0.0,0.0,1000.0,False
FDH,Formate dehydrogenase,for_c + nad_c --> co2_c + nadh_c,0.0,0.0,1000.0,False
FDH4pp,Formate dehydrogenase (quinone-8) (periplasm),for_p + 2.0 h_c + q8_c --> co2_p + h_p + q8h2_c,0.0,0.0,1000.0,False
FDH4pp_1,Formate dehydrogenase (quinone-8) (periplasm),for_p + 2.0 h_c + q8_c --> co2_c + h_p + q8h2_c,0.0,0.0,1000.0,False
FDH5pp,Formate Dehydrogenase (menaquinone-8) (periplasm),for_p + 2.0 h_c + mqn8_c --> co2_p + h_p + mql8_c,0.0,0.0,1000.0,False
FDH5pp_1,Formate Dehydrogenase (menaquinone-8) (periplasm),for_p + 2.0 h_c + mqn8_c --> co2_c + h_p + mql8_c,0.0,0.0,1000.0,False
FDMO,FMNH2-dependent monooxygenase,fmnh2_c + isetac_c + o2_c --> fmn_c + gcald_c + h2o_c + h_c + so3_c,0.0,0.0,1000.0,False
FDMO2,FMNH2-dependent monooxygenase (methanesulfonate),fmnh2_c + mso3_c + o2_c --> fald_c + fmn_c + h2o_c + h_c + so3_c,0.0,0.0,1000.0,False
